issue_id	host_title	place	date	volume	issue	page_ids	page_captions	hits	record_id
12902730	MB	Tel-Aviv	1980-03-07	48	10	12902822	Seite 8	1	048258784
12927397	MB	Tel-Aviv	1981-07-10	49	27	12927420	Seite 5	1	048258784
12926743	MB	Tel-Aviv	1979-01-05	47	1	12926746	Seite 3	1	048258784
12843533	MB	Tel-Aviv	1969-07-11	37	28	12843535	Seite 2	1	048258784
12893338	MB	Tel-Aviv	1976-02-06	44	6	12893392	Seite 2	1	048258784
12900087	MB	Tel-Aviv	1978-09-29	46	36/37	12900438	Seite 8	1	048258784
12845748	MB	Tel-Aviv	1975-06-27	43	26	12845752	Seite 4	1	048258784
12887572	MB	Tel-Aviv	1971-06-18	39	25	12887867	[Seite]	1	048258784
12892977	MB	Tel-Aviv	1973-05-18	41	19	12893076	Seite 8	1	048258784
12887967	MB	Tel-Aviv	1971-12-31	39	53	12888107	Seite 5	1	048258784
12885066	MB	Tel-Aviv	1960-12-23	28	52	12885081;12885089	Seite 4;Seite 12	2	048258784
12930999	MB	Tel-Aviv	1984-01-13	52	2	12931001;12931007	Seite 2;Seite 8	2	048258784
12892973	MB	Tel-Aviv	1973-04-13	41	14/15	12893023	Seite 11	1	048258784
12841649	MB	Tel-Aviv	1966-06-10	34	23	12841651	Seite 2	1	048258784
12842019	MB	Tel-Aviv	1968-01-26	36	4	12842022	Seite 3	1	048258784
12842753	MB	Tel-Aviv	1969-01-03	37	1	12842756	Seite 2	1	048258784
12842096	MB	Tel-Aviv	1968-03-15	36	11	12842098	Seite 2	1	048258784
12885590	MB	Tel-Aviv	1967-05-05	35	18	12885592	Seite 2	1	048258784
12779910	MB	Tel-Aviv	1961-08-11	29	32	12779994;12780001	Seite 2;Seite 8	2	048258784
12780223	MB	Tel-Aviv	1961-12-01	29	48	12780318;12780322	Seite 2;Seite 6	2	048258784
12840409	MB	Tel-Aviv	1965-09-03	33	36	12840413;12840414	Seite 4;Seite 5	2	048258784
12840622	MB	Tel-Aviv	1965-12-17	33	51	12840624;12840627	Seite 2;Seite 5	2	048258784
12779905	MB	Tel-Aviv	1961-07-28	29	30	12779975	Seite 2	1	048258784
12946137	MB	Tel-Aviv	2002-07	70	174	12946244	Seite 3	1	048258784
12893114	MB	Tel-Aviv	1973-08-17	41	31/32	12893211	Seite 11	1	048258784
12840068	MB	Tel-Aviv	1965-03-05	33	10	12840070	Seite 2	1	048258784
12884368	MB	Tel-Aviv	1962-01-12	30	2	12884377	Seite 9	1	048258784
12781033	MB	Tel-Aviv	1963-09-06	31	36	12786479;12786480	Seite 7;Seite 8	2	048258784
12929906	MB	Tel-Aviv	1982-09-17	50	35/36	12929947	Seite 22	1	048258784
12780665	MB	Tel-Aviv	1963-03-15	31	11	12780842	Seite 4	1	048258784
12887580	MB	Tel-Aviv	1971-08-20	39	34/35	12887941	[Seite]	1	048258784
12840318	MB	Tel-Aviv	1965-07-16	33	29	12840328	Seite 10	1	048258784
12836931	MB	Tel-Aviv	1964-07-31	32	31	12836935	Seite 4	1	048258784
12836903	MB	Tel-Aviv	1964-07-17	32	29	12836905	Seite 2	1	048258784
12937183	MB	Tel-Aviv	1985-12	53	7	12937246	Seite 11	1	048258784
12775229	MB	Tel-Aviv	1958-03-28	26	13	12775226	Seite 6	1	048258784
12853500	MB	Tel-Aviv	1952-11-14	20	45	12853506	Seite 6	1	048258784
12841730	MB	Tel-Aviv	1966-07-29	34	30	12841732	Seite 2	1	048258784
12859524	MB	Tel-Aviv	1954-07-02	22	27	12859529	Seite 5	1	048258784
12892026	MB	Tel-Aviv	1972-09-03	40	34/35	12892033	Seite 7	1	048258784
12893835	MB	Tel-Aviv	1977-05-13	45	18	12894028	Seite 8	1	048258784
12938573	MB	Tel-Aviv	1995-12	63	114	12938676	Seite 4	1	048258784
12886703	MB	Tel-Aviv	1970-12-18	38	51	12886757	Seite 5	1	048258784
12902731	MB	Tel-Aviv	1980-03-14	48	11	12902830	Seite 8	1	048258784
12845673	MB	Tel-Aviv	1975-04-25	43	17	12845676	Seite 3	1	048258784
12892294	MB	Tel-Aviv	1974-03-15	42	11	12892302	Seite 8	1	048258784
12843642	MB	Tel-Aviv	1969-10-03	37	40	12843646	Seite 4	1	048258784
12938444	MB	Tel-Aviv	1994-10	62	102	12938535	Seite 6	1	048258784
12930508	MB	Tel-Aviv	1983-02-18	51	7	12930590;12930597	Seite 2;Seite 8	2	048258784
12893834	MB	Tel-Aviv	1977-05-06	45	17	12894015;12894019	Seite 4;Seite 8	2	048258784
12933543	MB	Tel-Aviv	1984-10-10	52	40	12933550;12933551	Seite 7;Seite 8	2	048258784
12885982	MB	Tel-Aviv	1970-04-19	38	16/17	12886131	Seite 11	1	048258784
12884332	MB	Tel-Aviv	1960-03-18	28	12	12884337	Seite 5	1	048258784
12845623	MB	Tel-Aviv	1975-03-26	43	12/13	12845643	Seite 19	1	048258784
12885119	MB	Tel-Aviv	1962-07-13	30	28	12885123	Seite 4	1	048258784
12840435	MB	Tel-Aviv	1965-09-17	33	38	12840445	Seite 10	1	048258784
7497326	Yediʿot shel Irgun ʿOle Breslau be-Yiśraʾel	Tel-Aviv	2008		83	7413360;7413366	Seite 18;Seite 24	2	363669892
12779524	MB	Tel-Aviv	1958-10-24	26	43	12779558	Seite 3	1	048258784
12867201	MB	Tel-Aviv	1959-08-07	27	32	12867205	Seite 4	1	048258784
12946772	MB	Tel-Aviv	2005	73	203	12946929	Seite 2	1	048258784
12893850	MB	Tel-Aviv	1977-09-12	45	35/36	12899752	Seite 22	1	048258784
12887565	MB	Tel-Aviv	1971-04-09	39	15/16	12887785	Seite 8	1	048258784
7489384	Yediʿot shel Irgun ʿOle Breslau be-Yiśraʾel	Tel-Aviv	1990		54	7411738	Seite 14	1	363669892
12840824	MB	Tel-Aviv	1966-03-25	34	12	12840827	Seite 3	1	048258784
12887574	MB	Tel-Aviv	1971-07-02	39	27	12887894	Seite 6	1	048258784
12886562	MB	Tel-Aviv	1970-09-11	38	37	12886640	Seite 7	1	048258784
12887578	MB	Tel-Aviv	1971-08-06	39	32	12887927	Seite 3	1	048258784
12842063	MB	Tel-Aviv	1968-02-23	36	8	12842068	Seite 5	1	048258784
12885426	MB	Tel-Aviv	1967-01-20	35	3	12885428;12885429	Seite 2;Seite 3	2	048258784
12885862	MB	Tel-Aviv	1967-12-08	35	48	12885926;12885929	Seite 2;Seite 5	2	048258784
12887564	MB	Tel-Aviv	1971-04-02	39	14	12887777	Seite 8	1	048258784
12841926	MB	Tel-Aviv	1966-12-02	34	48	12841928	Seite 2	1	048258784
12780921	MB	Tel-Aviv	1963-07-12	31	28	12786383	Seite 2	1	048258784
12841986	MB	Tel-Aviv	1968-01-05	36	1	12841988	Seite 2	1	048258784
12885835	MB	Tel-Aviv	1967-10-20	35	41	12885852	Seite 6	1	048258784
12885802	MB	Tel-Aviv	1967-09-22	35	37	12885808	Seite 6	1	048258784
12885834	MB	Tel-Aviv	1967-10-13	35	40	12885837	Seite 2	1	048258784
12836608	MB	Tel-Aviv	1964-02-14	32	7	12836615	Seite 7	1	048258784
12837019	MB	Tel-Aviv	1963-11-29	31	48	12837027	Seite 8	1	048258784
12837272	MB	Tel-Aviv	1964-10-23	32	43	12837273;12837274	[Seite];Seite 2	2	048258784
12840396	MB	Tel-Aviv	1965-08-27	33	35	12840397;12840398	[Seite];Seite 2	2	048258784
12836830	MB	Tel-Aviv	1964-06-12	32	24	12836836	Seite 6	1	048258784
12892127	MB	Tel-Aviv	1972-11-17	40	46	12892129	Seite 2	1	048258784
12892163	MB	Tel-Aviv	1972-12-22	40	51	12892169	Seite 6	1	048258784
12891798	MB	Tel-Aviv	1972-03-03	40	9	12891806	Seite 8	1	048258784
2424689	Jüdische Weltrundschau	Jerusalem	1940-01-22	2	3	2425148	Seite 4	1	issue-35452
12892915	MB	Tel-Aviv	1973-01-26	41	4	12892918	Seite 3	1	048258784
12893831	MB	Tel-Aviv	1977-04-15	45	14	12893991	Seite 7	1	048258784
12840422	MB	Tel-Aviv	1965-09-10	33	37	12840426	Seite 4	1	048258784
12779884	MB	Tel-Aviv	1961-06-16	29	24	12779920	Seite 7	1	048258784
12779647	MB	Tel-Aviv	1961-02-03	29	5	12779693	[Seite]	1	048258784
12840370	MB	Tel-Aviv	1965-08-13	33	33	12840372	Seite 2	1	048258784
12840775	MB	Tel-Aviv	1966-03-04	34	9	12840777	Seite 2	1	048258784
12780617	MB	Tel-Aviv	1963-01-18	31	3	12780683	Seite 2	1	048258784
12837399	MB	Tel-Aviv	1964-12-25	32	52	12837413	[Seite]	1	048258784
12884999	MB	Tel-Aviv	1960-11-04	28	45	12885006	Seite 7	1	048258784
12884859	MB	Tel-Aviv	1960-08-05	28	32	12884868	Seite 9	1	048258784
12885067	MB	Tel-Aviv	1960-12-30	28	53	12885105	Seite 8	1	048258784
12893522	MB	Tel-Aviv	1976-05-21	44	20	12893552	Seite 7	1	048258784
12927437	MB	Tel-Aviv	1981-08-28	49	34	12927483	Seite 2	1	048258784
7491824	Yediʿot shel Irgun ʿOle Breslau be-Yiśraʾel	Tel-Aviv	2001		70	7411970;7411973;7411978	Seite 2;Seite 5;Seite 10	3	363669892
12840344	MB	Tel-Aviv	1965-07-30	33	31	12840346;12840349	Seite 2;Seite 5	2	048258784
12946774	MB	Tel-Aviv	2005-12	73	205	12947006;12947016	Seite 3;Seite 13	2	048258784
12867264	MB	Tel-Aviv	1959-09-25	27	39	12867271	Seite 7	1	048258784
12779526	MB	Tel-Aviv	1958-11-07	26	45	12779582	Seite 8	1	048258784
12887959	MB	Tel-Aviv	1971-10-29	39	44/45	12888036	Seite 4	1	048258784
12840038	MB	Tel-Aviv	1965-02-19	33	8	12840046	Seite 8	1	048258784
12892201	MB	Tel-Aviv	1974-01-18	42	3	12892209	Seite 8	1	048258784
12893847	MB	Tel-Aviv	1977-08-12	45	32	12899707	[Seite]	1	048258784
12843578	MB	Tel-Aviv	1969-08-15	37	33	12843586	Seite 8	1	048258784
12926780	MB	Tel-Aviv	1979-02-02	47	5	12926782	Seite 2	1	048258784
12927438	MB	Tel-Aviv	1981-09-04	49	35	12927493	Seite 4	1	048258784
12938190	MB	Tel-Aviv	1992-07	60	81	12938257	Seite 4	1	048258784
7491695	Yediʿot shel Irgun ʿOle Breslau be-Yiśraʾel	Tel-Aviv	1999		66	7411886;7411889;7411892	Seite 7;Seite 10;Seite 13	3	363669892
12885669	MB	Tel-Aviv	1967-06-30	35	25	12885671	Seite 2	1	048258784
12927302	MB	Tel-Aviv	1981-06-05	49	21/22	12927382	Seite 10	1	048258784
12842157	MB	Tel-Aviv	1968-04-26	36	17	12842159	Seite 2	1	048258784
12841686	MB	Tel-Aviv	1966-07-01	34	26	12841688	Seite 2	1	048258784
12885857	MB	Tel-Aviv	1967-10-27	35	42	12885866	Seite 2	1	048258784
12885525	MB	Tel-Aviv	1967-03-24	35	12	12885534	Seite 9	1	048258784
12775476	MB	Tel-Aviv	1958-06-13	26	24	12775486	Seite 6	1	048258784
12892740	MB	Tel-Aviv	1974-09-25	42	38	12892764	Seite 12	1	048258784
12842303	MB	Tel-Aviv	1968-08-02	36	31	12842319	Seite 6	1	048258784
12780636	MB	Tel-Aviv	1963-02-08	31	6	12780796	Seite 12	1	048258784
12886559	MB	Tel-Aviv	1970-08-21	38	34	12886611	Seite 2	1	048258784
12937017	MB	Tel-Aviv	1985-01-25	53	4	12937051	Seite 2	1	048258784
12885603	MB	Tel-Aviv	1967-05-12	35	19	12885605	Seite 2	1	048258784
12937819	MB	Tel-Aviv	1989	57	46	12937846;12937852	Seite 2;Seite 8	2	048258784
12893118	MB	Tel-Aviv	1973-09-26	41	36/37	12893254	Seite 16	1	048258784
12884486	MB	Tel-Aviv	1962-03-09	30	10	12884506	Seite 6	1	048258784
12779904	MB	Tel-Aviv	1961-07-21	29	29	12779965	Seite 2	1	048258784
12840292	MB	Tel-Aviv	1965-07-02	33	27	12840294	Seite 2	1	048258784
12946132	MB	Tel-Aviv	2002-01	70	169	12946145	Seite 4	1	048258784
7412031	Yediʿot shel Irgun ʿOle Breslau be-Yiśraʾel	Tel-Aviv	2002		73	7412045	Seite 14	1	363669892
12840227	MB	Tel-Aviv	1965-05-28	33	22	12840236	Seite 9	1	048258784
12885065	MB	Tel-Aviv	1960-12-16	28	51	12885076	Seite 9	1	048258784
12836918	MB	Tel-Aviv	1964-07-24	32	30	12836920	Seite 2	1	048258784
12836647	MB	Tel-Aviv	1964-03-06	32	10	12836654	Seite 7	1	048258784
7497092	Yediʿot shel Irgun ʿOle Breslau be-Yiśraʾel	Tel-Aviv	2004		77	7413019	Seite 13	1	363669892
12884904	MB	Tel-Aviv	1960-09-02	28	36	12884912	Seite 8	1	048258784
12836739	MB	Tel-Aviv	1964-04-24	32	17	12836741	Seite 2	1	048258784
12840636	MB	Tel-Aviv	1965-12-24	33	52	12840649	Seite 12	1	048258784
12845499	MB	Tel-Aviv	1969-12-26	37	52	12845511	Seite 8	1	048258784
12837330	MB	Tel-Aviv	1964-11-20	32	47	12837334	Seite 4	1	048258784
12945614	MB	Tel-Aviv	1999	67	147	12945697	Seite 8	1	048258784
12780731	MB	Tel-Aviv	1963-05-31	31	22	12780999	Seite 4	1	048258784
12887554	MB	Tel-Aviv	1971-01-22	39	4	12887634	Seite 3	1	048258784
12845728	MB	Tel-Aviv	1957-06-13	43	24	12845738	Seite 10	1	048258784
12892060	MB	Tel-Aviv	1972-09-29	40	38/39	12892072	Seite 12	1	048258784
12836804	MB	Tel-Aviv	1964-05-29	32	22	12836808	Seite 4	1	048258784
12946135	MB	Tel-Aviv	2002-05	70	172	12946213	Seite 12	1	048258784
12836593	MB	Tel-Aviv	1964-02-07	32	6	12836600	Seite 7	1	048258784
12841636	MB	Tel-Aviv	1966-06-03	34	22	12841638	Seite 2	1	048258784
12893111	MB	Tel-Aviv	1973-07-13	41	27	12893180	Seite 8	1	048258784
7413255	Yediʿot shel Irgun ʿOle Breslau be-Yiśraʾel	Tel-Aviv	2006		81	7413262	Seite 7	1	363669892
2424702	Jüdische Weltrundschau	Jerusalem	1940-04-22	2	16-17	2425278;2425286	Seite 2;Seite 10	2	issue-35465
12837316	MB	Tel-Aviv	1964-11-13	32	46	12837324	Seite 7	1	048258784
12946771	MB	Tel-Aviv	2005-07	73	202	12946898;12946909	Seite 3;Seite 14	2	048258784
12841752	MB	Tel-Aviv	1966-08-12	34	32	12841754	Seite 2	1	048258784
12842852	MB	Tel-Aviv	1969-02-28	37	9	12842854	Seite 2	1	048258784
12885470	MB	Tel-Aviv	1967-02-17	35	7	12885474	Seite 4	1	048258784
12892765	MB	Tel-Aviv	1974-10-04	42	39/40	12892777	Seite 12	1	048258784
12840650	MB	Tel-Aviv	1965-12-31	33	53	12840659	Seite 6	1	048258784
12839940	MB	Tel-Aviv	1965-01-08	33	2	12839953	Seite 10	1	048258784
12837229	MB	Tel-Aviv	1964-10-02	32	40	12837231	Seite 2	1	048258784
7491859	Yediʿot shel Irgun ʿOle Breslau be-Yiśraʾel	Tel-Aviv	2003		74	7412064	Seite 12	1	363669892
12837300	MB	Tel-Aviv	1964-11-06	32	45	12837311	Seite 10	1	048258784
12892312	MB	Tel-Aviv	1974-04-05	42	13/14	12892319	Seite 7	1	048258784
12946140	MB	Tel-Aviv	2002-11	70	177	12946317	Seite 4	1	048258784
12945470	MB	Tel-Aviv	1998	66	139	12945567	Seite 11	1	048258784
