date	pub	page_id	window
1947-06-14	falastin	falastin19470614-01.1.2	…كة اميركية في نيويورك تطلب فيه اسماء وعناوين مستوردي افلام الحبر وسدادات الكازوز والبيرة وغيرها وارسلت عينه من السدادات حيفا - وقم شجار يوم امس في شفاعمرو وقد اصيب توفيق على حاج و عمره ١٧ سنة بجراح في رأسه نقل على اثرها المستشفى بحيفا - صدمت سيارة تراك في شفاعمرو ريه القاسم وعمرها ٨٠ سنة فاصيبت بجراح خطرة وصدمت سيارة عسكرية على طريق عكا ماري حسن …
1947-06-14	falastin	falastin19470614-01.1.4	… و محبي الفنوق لمشاهدة معرض وبازار الأشغال اليدوية والفنون المتنوعة في مدرسة راهبات ماريوسف الداخلية شارع العجمي - أمام المستشفى القرني في ١٥ - ١٦ - ١٧ الجارى الابواب مفتوحة من الساعة 8 صباحا الى ٦ مساء و بیم مخزن نوفوتيه و خرداوات في شارع قيسارية بحيفا يعرض للبيع مخزن تجاري جاهز يحتوي على بضائع نوفوتيه وواجهات وخزائن وحائز على كل شروط العمل . يقع في شارع قيسارية على الر…
1947-06-22	falastin	falastin19470622-01.1.2	…رات في مهمة خاصة ، في مكاتب السكرتيرية العامة و نحنوا معه مسألة ميزانية المحاكم الشرعية الجنة لانشاء مستشفى عرب في حيفا حيفا في ٢١ حزيران - لمراسل فلسطين | ل الخاص - اهثت الجمعية الاسلامية بانشاء مستوصف عربي في المدينة بعد أن رأت الحاجة ا ماسة إلى ذلك بسبب حرمان المدينة من المستشفيات العربية وقد دعت بعض الاطباء والوجهاء وبحثت منهم هذا الأمر .ثم تقرر تأليف لجنة ا الاهتمام بالمشروع ووضع الترتيبات اللازم…
1947-07-01	falastin	falastin19470701-01.1.2	…ديين بشارع سركن بهدار اکرمل وطلبا عن منہما نقودا ولما امتنعا اجابة الطلب طلقا النار فاصابا احدها في بطنه بجراح ونقل الى المستشفى جندي يصيب عربيين ببندقيته حيفا في ٣٠ حزيران - لمراسل فلسطين الخاص بينما كان ليلة أمس احد الجنود ياهب ببندقيتة في شارع السالزيان انطلقت منها رصاصة طائش…
1947-07-08	falastin	falastin19470708-01.1.3	…ك. ! و الى عدد قادم . ١٤ اصابة بالطاعون ! تطعيم الجمهور بحيفا والرش بمسحوق د.دمت» ! دعوة الجمهور للتعاون مع دائرة الصحة حيفا في ٧ نتموز - لمراسل فلسطين الخاص - بلغت اصابات الطاعون الى الان اربع عشرة أصابة وقد نقل المصابون جميعهم الى المستشفى حيث توفي احدهم وعلمنا من الاطباء المختصين في مستشفى الحكومه والذين يعملون الان على مكافحة هذا المرض ان الوباء في هذا ال…
1947-07-09	falastin	falastin19470709-01.1.2	…ثر ليلة الإثنين في بيارة ونقال يهودية في عيون قارة على جثة شاب يهودي في الثامنة عشرة من عمره يدعى موشه فدرر ، فنقلت الى المستشفى الحكومي لفحصها . والقتيل من طلبة المزرعة اليهودية التي وجد في احدى بياراتها سرقة لنش واعتقاله في صور ! سرقة حيفا في ٨ توزلو اصل فلسطين الخاص افتقد احد اصحاب اللنشات في الميناء لنشا له علم يجده ؛ فأعلم إدارة بوليس الميناء بذلك فاخذت …
1947-07-13	falastin	falastin19470713-01.1.2	…ي بيت توبا ويالو وستعقد جلسة هذه القضية في دائرة بلدية الرملة اسماع بينات الفريقين لا اصابات بالطاعون امس لمراسل فلسطين حيفا في ١٢ تموز - الخاص - لم تقم اليوم حوادث طاعون جديدة وقد نقل مصابان إلى المستشفى للاشتباه مرضهما الذي برجح ان لا يكون طاعونا | | موقف أيرلندا من فلسطين لندن في ١٢ - و . ا.ع - يسافر في نهاية الاسبوع ال…
1947-07-13	falastin	falastin19470713-01.1.2	…ي هذه الدائره مما يؤخر اصحاب المصالح عن اعمالهم منرجو اضافة كتبه اخر بن حفظا المصالح المهور . شؤون البلد الخدمات الصحية المستشفى البلدي بيافا في عام ۱۹۳۸ كانت الحكومة تشرف على في الامام و مقالات في القدمين وحيفا وبين الولاية و نابلس و بئر السبم وغرة ومستعمرة بني براك. فيها كلها للامراض العادية ٣١٩ سريرا وللامراض السارية ٢٤٧ سريرا…
1947-07-17	falastin	falastin19470717-01.1.2	…تر جارد ير مدير الاراضي والمياه والمستر آرنولد مساعد حاكم الدواء بالرملة وآخرون حوادث وأخبار شفاء ثلاثة مصابين بالطاعون حيفا في ١٦ تموز - لمراسل فلسطين - اشخاص لان العالم الالام الية العام من المصابين بالطاعون وغادروا المستشفى ولم تقم اصابات جديدة من اوائل الاسبوع وعلمنا أنه اذا لم تقع اصابات جديدة حتى اخر هذا الشهر فستلفي الحكومات العربية المج…
1947-07-20	falastin	falastin19470720-01.1.2	…لتهريب صدر أمس بيان صحفي جاء فيه ان انباء لم تؤكد بعد تقول بان بحارا اميركيا من بحارة ( الباخرة ورفيلد » المهربة مات في المستشفى الحكومة بحيفا متاثرا بجراحة التي اصيب بها في اثناء عمليات الصعود الى باخرة التهريب المذكورة وقد نقل الى المستشفى العسكري يحيفا امس ثلاثة من البحارة الملكيين الذين صعدوا الى الباخرة ! اجتماع سرى جاء في بيان صحفي ان ممثلين عن حكومة فلسطين اجتمعوا ب…
1947-07-22	falastin	falastin19470722-01.1.4	…ه بشارع داود ، ومن الحد في اتجاه شمالي شرقي الى شارع سنهدريا . وتشمل منطقة منع التجول أيضا محلة مين موشه بكاملها ) هجوم حيفا منطقة حيفا ـ ان الشاب اليهودي الذي مات في المستشفى الحكومي بحيفا حو الى السابعة من صباح اليوم - الاثنين - كان قد اعتقل قبل ذلك بساعات قليلة عقب هجوم على معسكر الاشارات في…
1947-07-23	falastin	falastin19470723-01.1.2	…حادث جاء امس في بيان صحفي ان الجندي البريطاني الذي قتل حين انفجر لقم تحت سيارة الاسعاف العسكري التي كان يسوقها على طريق حيفا ـ يافا يوم الاحد، والسائق ل . هاروب الذي تعيش امة في مدينة اوكسفورد بانكلترا وقد اصيب في نفس الحادث جندي آخر مات فى المستشفى الحكومي بحيفا ، هو الجندي جيمس مكنامارا من مدينة بيزلي بولاية رنفروشایر ، انكلترا. وكلا الرجلين من فصيلة الاسعاف رقم ٢ …
1947-07-23	falastin	falastin19470723-01.1.2	… وقد أصيب سبعة من ركابها بجراح مختلفة وجرى اسعافهم ونقلوا إلى مناز فيه . و كانت اصابة مصطفى ابراهيم خليل بليغه فنقل الى المستشفى . ۷۵۰ مهاجرا من قبرص حيفا في ٢٢ تموز - لمراسل فلسطين - الخاص يصل غدا- الاربعاء ـ vo. مهاجرا يهوديا من المهاجرين غير الشرعيين في قبرص ، وسينقلون ا…
1947-07-27	falastin	falastin19470727-01.1.2	…ت اليوم دائرة الصحة المركزيةثمانية حجاج من القدس وفض يا فاصبح عدد الذين سجلوا ٥٩ حاجا داست احدى السيارات محمود على طالب حيفا وعمره ٢٤ سنة وقد نقل د لة خطرة لى المستشفى نظرت المحكمه المركزية قضية قطعتي الارض الى تود ان تصادرها الحكومة من ار فى الطيرة لمصلحة احدى الشركات . وقد القصبة وستر…
1947-07-29	falastin	falastin19470729-01.1.3	… و الطف المهن الى فلسطين . غزة - قدم اليوم الدكتور فؤاد مسلم مدير مستشفى الحكومة بعد انقضاء اجازته و تسلم عمله في ادارة المستشفي حيفا - تقيم سرية الكشافة الاسلامية هنا . حفلة سمر كبرى الساعة الثامنة من مساء السبت القادم في مقرها بالبوابة الشرقية وسيتخلل…
1947-07-29	falastin	falastin19470729-01.1.4	… ( امباير شلتر » من D السفينة ( لويزيانا ٢ ٣٧٤ شخصا ، منهم ۱۷۹ رجلا و ۷۱ امرأة و ۱۲۲ طفلا ورجل و امراة مريضان و نقل الى المستشفي رجلان وخمس نساء كما تخلف في الميناء ١٩ شخصا اقارب المرضى وقد ابحرت السفينة « امباير شلتر ، من حيفا في الساعة التاسعة والثلث صباحا اما السفينة الثانية واسمها الاصلي « بروتا ا وهي مركب ذو ثلاثة قلوع فقد جرت الى ميناها حي…
1947-07-29	falastin	falastin19470729-01.1.4	…امباير كفورت ۳۹۸ شخصا منهم ۱۸۱ رجلا و ۱۳۱ امراة و ٨٤ .. طفلا ومريضين و من ركاب السفينة ( برونا ) رجل و ٤ نساء اخذوا إلى المستشفى الحكومي بحيفا قار بهم بالبقاء في المدينة التسعة وسمح من وجاء في بيان صحفي آخر ما بلي : غادرت النقالة الثانية امباير كومفورت حيفا متجهة الى قبرص بعد ظهر امس تقل ۳۹۸ مهاجرا ولا يزال في حيفا ۳۲۰ مهاجرا ينتظرون ترحيلهم إلى الجزيرة مؤتمر الطلبة العرب فى…
1947-07-31	falastin	falastin19470731-01.1.2	…اثة كونستيلات مريطانيين حين جرح اصطدمت سيارتهم المصفحة بجدار عند الكيلو ۳۱ من طريق القدس - نابلس بعد ظهر امس فنقلوا الى المستشفى الحكومي بالقدس اعتقال 9 يهود في حيفا جاء في بيان صحفى ان تسعة اشخاص قد اعتقلوا في حيفا ليلة امس عقب تفتيش محلة تسليا در منع التجول في حيفا جاء في بيان صحفي ما يلى : رفع امس نظام منع التجول الذي كان مفروضا على بعض مناطق حيفا امس اما كن محظورة على الجند ! حاء …
1947-08-01	falastin	falastin19470801-01.1.2	…لهيئة الادارية خلال نصف السنة المحرمة فالرجاء من الإعضاء العاملين عدم التخلف لاهمية الاجتماع. مستشفى المواساة الاسلامي يحيفا عبدت لجنة مستشفى المواساة لاسلامي كيفا إلى المهتدين العالمي. الاستاذ محمود مختار صقر الاستشار الفني اشركة ابنية لرياض بيانا بوضع تصميم المستشفى وقد زار المهندس المذكور موقع الارض فولجدد من احيين المواقع لهذا العرض فهوا بواجه البحر مباشرة والتصميم سيليكون من : طرا…
1947-08-02	falastin	falastin19470802-01.1.2	…ا وعمر السادسة من مساء امس داس على قنبلة متروكة فانفجرت و اصابته بجراح في عدة اجزاء من جسمه وحالته ليست خطرة و ادخل الى المستشفى الحكومى ايضا من السيد جمال يوسف حسين من هالي حيفا وعمر د ۱۹ سنة بعد ان صدمته سيارة مدنية و هو راكب درجة نارية في الثامنة مساء في شارع الناصرة واصابته بصدمة في جسمه وكسر …
1947-08-07	falastin	falastin19470807-01.1.2	…الى مستشفى الحكومة حيث اجرى له التصوير على الاشعة وكانت تصحبه سيارة مصفحة وعدد من رجال البوليس وظلو يقومون بالحراسة حول المستشفى حتى تم تصويره ثم اعيد الى السجن . مؤتمر جمعية العمال يحيفا حيفا في ٦ آب لمراسل فلسطين الخاص - وجهت جمعلة العمال العربية الدعوات الى كثير من الوطنيين لحضور افتتاح مؤتمر الجمعية الذى سي…
1947-08-12	falastin	falastin19470812-01.1.2	…اتب موظفي الاوقات عن شهر آب الحالي - في خلال هذا الاسبوع ، بمناسبة عيد الفطر المبارك ، بناء على قرار اتخذه في هذا الشأن حيفا صبب محمد علي سرياس من الطيرة وعمره ٢٥ سنة بكسر في جمجمته على أثر مشاجرة وقعت هناك وقد نقل إلى المستشفى بحالة خطرة - . داست سيارة في شارع ستانتون ابراهيم سليمان حداد وعمره ١٠ سنوات فاصيب بجراح تقيم شعبة الأحو ان المسلمين حف…
1947-08-15	falastin	falastin19470815-01.1.2	… الفلسطينية وانهم لا يوافقون على تسيير قطر الركاب بين حيفا و بيروت النار على حامل نشرات اطلقت دورية عسكرية في شارع لونز حيفا ليلة امس الاول - الاربعاء - الدار على رجل كان يحمل بعض النشرات ولم يقف حين طلبت منه الدورية ذلك ، وقد اصيب بجرح. الخطر فتقر إلى المستشفى واقيمت عليه الحراسة ودانيون بدل البريطان الخرطوم في 11- و . ا. ع - على اثر انعقاد مؤخر قوة المطاح السودانية وافق الحاكم…
1947-08-16	falastin	falastin19470816-01.1.2	…شروعة و الوقفة ه ا يوما . اجتمع المكتب الاداري بجماعة القدس الاخوان المسلمين امس و بحث في عدة مسائل تتعلق بشعبة الاخوان حيفا سقطت مياه ساخنة على الطفيين احمد و خالد حسين يوسف من جو اسة فاصيب الحروق نقلا على اثرها المستشفى شرب الطفل صلاح رشيد من شارع الناصرة والطفلة انيسة السايس من شارع ستانتون خطأ مياه القطرون فاصيبا باضرار ثقلاء على اثرها…
1947-08-20	falastin	falastin19470820-01.1.1	… يهودي فاقد الوعى ملقى على الطريق بين غزة و السبع ومصابا بنات . وكان يحمل بطاقة موية تفيد ان اسمه اهارون مختار من اهالي حيفا وانه عامل زراعي . وقد نقل إلى المستشفى العسكري البريطاني بغزه اسم متوفى وعرف أن الرجل الذي سقط فاقد الوعي في احدى نقاط بوليس تل ابيب نحو الحادية عشرة من مساء …
1947-08-22	falastin	falastin19470822-01.1.2	…ات الحكومية التى تشرف عليها الدائرة المذكورة فهالنا كثرة عدد الأطباء اليهود فيها مع ان اكثر المرضى الذين يعالجون في هذه المستشفيات هم من العرب. ففي دائرة الصحة بحيفا يعمل طبيبان عربيان وخمسة من اليهود تحت رئاسة طبيب بريطاني !! وفي مستشفى الحكومة حيفا خمسة من اليهود واربعة من العرب. وفي يافا المدينة العربية الصرفة الحق طبيبان يهوديان للعمل في مستشفى الحكومة فيها ... وف…
1947-09-18	falastin	falastin19470918-01.1.4	…وحنان حين رفض العرب ، بعاد مو شهم عن الارض التي كانت تسير الثلاثة بجراح فيها . وقد اصيب عربيان من ليست خطرة ، ونقلوا في المستشفى الحكومي حيفا قتيل عرف في الناصرة جاء في شرة البوليس ان الرجل للمسلح الذي قتل على يد زملائه حين اقتحموا منزلا بالناصرة قبل ثلاثة يام …
1947-09-19	falastin	falastin19470919-01.1.4	…ه يحمل اشياء مسروقة ولانه لم يقف حين طلب اليه ذلك وقد زعم ان الجريج كان بحيازته ملبوسات مسروقة من المستعمرة وقد نقل الى المستشفى الحكومي في حيفا في حالة خطرة سرقة ١٠٧٠ جنيها ! جاء في نشرة البوليس ان اشخاصا مجهولين اسطوا ليلة امس الاول على دار عبد الله رمضان الحاج …
1947-09-28	falastin	falastin19470928-01.1.1	… كما ان نسبة الوفيات ارتفعت لا سيما في قرية اقر بن » وظهرت اليوم حالات لاثنين من موظفى وزارة الاوقاف نقلا على اثرها الى المستشفى ما ظهرت حالتان أخريان في مصلحة المجارى فاتخذت الاجراءات اللازمة البقية في صفحة ٤ عمود ۷ ) التحدي » تحمل ٤٧٠ مهر با هوديا الى حيفا « مقتل جودي وجرح ۹ ونقل الشحنة الجديدة المهربة الى قبرص الدخول عنوة ! حيفا فى ١٢٧ يلول - لمر اصل فلسطين الخاص - في السا…
1947-09-28	falastin	falastin19470928-01.1.4	…م الى اهم و اسهل الطرق المؤدية الى محلات لند وحلبي الجديدة المتفرعة عن اكبر شوارع يافا فتصلوا مركزها الجديد المواقع خلف المستشفى الفرنسي شركة حلبي المحدودة لسند ش ال ROVER ROY CER سيارات بريطانيا الفخمة وكلاء سيارات ( روفر ) القدس حيفا لند وحلبي وفاة فاضل انتقل الى رحمته تعالى في الساعة الثانية من بعد ظهر امس (السبت) الما سوف عليه كثير المرحوم : الياس ش…
1947-09-30	falastin	falastin19470930-01.1.4	…ر كبيرة بعبارات اخرى في شارع الملوك ، وتسف وجهات المحلات التجارية حتى نقطة تقسم عند المركز التجاري الجديد . وقد نقل إلى المستشفى الحكومي بحيفا الجرحى العرب التالية اسماؤهم : حسين ابراهيم رقين ) جراح خطرة ( و حامي سعيد بشناق ( جراح طفيقة ) وعمل بكر عبيد وعلي احمد…
1947-10-05	falastin	falastin19471005-01.1.4	…قلعت الباخرة امباير کفورت) تحمل : ١٦٩ رجلا بينهم مريض واحد و ١٤١ امراة و ۸۸ طفلا و مجموعهم ۳۹۸ شخصا ومن الذين نقلوا إلى المستشفى الحكومی بحيفا : رجل واحد مريض و ٧ نساء وطفلان و مجموعهم ١٠ وذهب هم هؤلاء المرضى إلى المستشفى الحكومي ۱۰ رجال و ٤ نساء من الاقرباء وبه…
1947-10-05	falastin	falastin19471005-01.1.4	… الثالثة عشرة من عمره ومن اهالي قرية سخنين بقضاء عكا، يدعى علي سعيد ابراهيم صيب بجراح خطرة على أثر وقوع انفجار فنقل إلى المستشفى الحكومي بحيفا . والمتقدم أن علياً ركل قنبلة كانت ملقاة على الأرض برجله فانفجرت و اصابته الحالة الجوبة اليوم يكون الطقس اليوم الاحد ) …
1947-10-28	falastin	falastin19471028-01.1.2	…ت أحداهما فارغ، والثانية تنقل منتخب الكرة لفرقة المظليين الثانية و كان هذا نانتخب العسكري في طريقه لمباراة في كرة القدم حيفا وقد وقه الاصطدام على مقربة من مصاته نيشر مقتل على الفور اربعة من الجنود ونقل عشرون جر كا لى المستشفى وقد مات حتى الان عشرة | من الجرحى فاصبح. عدد ضحايا الحادث ١٤ ضحية . وجاء في بيان صحفي ما يلى : جرى في الساعة العاشرة من…
1947-10-30	falastin	falastin19471030-01.1.2	…لمستر فستر رئيسة لجنة المستشفى التقرير السنوي وسيحضر الاجتماع لمستر ماكاني قنصل امير : $5 العام ويقوم الحاضرون بجولة في المستشفى وملعب الاطفال و لحنة المستشفى ترحب بمن هذه الجلسة بود حضور حيفا تباشر شعبة جماعة الاخوان المسلمين هنا قريبا فتح فروع لها فى القرى التي طدت ذلك ، وسيتوجه الى لبنان وقد عن لجماعة لمقابل…
1947-10-30	falastin	falastin19471030-01.1.4	…مغادرتهم الخيمة اطلقوا عدة عيارات نارية عليها كما القوا قنبلة يدوية نفجرت بين غنم المعتدى عليه. وقد ادخل محمد المحد الى المستشفى بحالة ليست خطرة والقى البوليس القبض على اثنين يشتبه بهما ... من اهالي مستعمرة مجدال التشليح لا يزال منتشرا يحيفا حيفا في ٢٩ ت ا - لمراسل فلسطين في الساعة ١٢ ٫٣٠ من بعد ظهر - الخاص اليوم كان اسعد محمود خليل وهو يعمل في شركة شل و عمره ١٩ س…
1947-11-02	falastin	falastin19471102-01.1.2	…نبي يوشم ( قضاء صفد ) فقتل غلامين و اصاب غلامين اخر بن بجراح خطرة ، وكانهم من عرب الحمدون، وقد نقل الغلامان الخر حاق لى المستشفى الحكومى بصفدق حالة خطرة . و المعتقد أن الفدين الأربعة كانوا يعبثون بقنبلة مون فا فجرت و اصابتهم عنار ميناء حيفا والبضائع حيفا في ٢٠١ - لمر اصل فلسطين الخاص رسل مدير الميناء كتابا إلى الغرفة التجربة ذكر فيه أنه سبب عدم توفر الاماكن الكافية تخرق ا…
1947-11-05	falastin	falastin19471105-01.1.2	…دام مجتمع نقابات عمال وموظفي شركة لزيوت العرب بفلسطين يوم السبت القادم في الجاري في نقابة عمال شركة بترول العراق العرب بحيفا وذلك لاقرار الدستور انقلبت سيارة ظهر امين على طريق - شعيب يا نوح وقد اصبب خمسة ركاب بجراح مختلفة نقلوا على اثرها إلى المستشفى وهم محمد قاسم حبقه و عمره ٢٠ سنة و وطفة حسين زرة وعمرها ٤٠ سنة وزهرة على محمد وعمره ٣٣ سنة و بدر محمد خشان وعمره ۱۸ سنة…
1947-11-09	falastin	falastin19471109-01.1.2	…عية انها تدعو جميع الشبان والشاباب الحضور هذا الاجتماع الذي سيكون فاتحه اسبوع الصلاة الجمعيات الشبان المسيحيه في العالم حيفا طلق حدهم النار على محمد حسن على و عمر ٥٥٠ سنه فى البيره قاصيب بجرح في صدره ويده وقد نقل لى نلستشفى و نقل إلى المستشفى عمر يوسف وعمره ٥٠ سنة حيث صيب بكسر في رجليه وجراح على اثر صدم سيارة له دعت منظمة الشاب العربي في الناصرة الناصرة إلى اج…
1947-11-23	falastin	falastin19471123-01.1.2	… الى اماكن الانفجار فوجد تها لم تحدث ضرر وكانت المناشير تحمل على الوكالة اليهودية لقولها بالتقسيم اغتيال شخص واصابة آخر حيفا في ٢٢-٢ - لمر اصل فلسطين الخاص اطلقت النار ظهر يوم امس على عارف نجیب عبد الله من عرابة بجانب حمام الباشا فاصيب بجراح خطرة نقل على اثرها الى المستشفى و اطلقت النار ايضا على عبد الفتاح احمد جابر دير الغصون في سوق الشوام فاصيب اح خطرة نقل على اثرها للمستشفى ولم ن توفي جث…
1947-11-25	falastin	falastin19471125-01.1.2	… من معتقلات قبرص بينهم .. طفل وسينقلون إلى معسكر تل رعنانا الذي قامته الوكالة اليهودية لا يوائهم شفاء ... احد الاربعة ! حيفا في ٢٤ ٥ ٢ - لمراسل فلسطين الخاص - غادر المستشفى اليوم السير جنت لتي بعد ان المال العام والالم الدور ال كيلي للشقاء البوليس الانكليزي الاربعة الذين اصيبوا بجراح عندما ط…
1947-11-30	falastin	falastin19471130-01.1.4	…خر حين انقلبت السيارة التي يركباتها ، وهي من حاملات مدقم برن ، عند جسر الجامع صباح امس الباكر الجمعة وقد نقل كلاهما إلى المستشفى العسكري البريطاني في بير يعقوب اصابة عربي كيفا حيفا في ٢٩ - ٢ - لمراسل فلسطين الخاص فى الساعة السادسة من مساء اليوم بينما كان السيد ميشيل كو بلي يقفل متجره في شارع الخطيب …
1947-12-07	falastin	falastin19471207-01.1.4	… عدد من اليهود واعتدوا عليهم بالضرب بالعصى . وقد الصيب عربي بجراح طفيفة ، وعربي اخر يدعى على ابراهيم حسين زبان من اهالي حيفا بجراح خطرة تولى متاثرا بها قبل دخوله إلى المستشفى الحكومي بحينا وفي العاشرة والربع صباحا عثر في شارع ميا عميرم بيانا قرب جامع حسن بك على جثة يهودي اورونى يتراوح عمره بين…
1947-12-10	falastin	falastin19471210-01.1.4	…ه في شارع حسن بك في الساعة العاشرة صباحا اطلق يهودي النار عليه فأصابه في وركه بجراح لم تعرف مدى خطورتها بعد وقد نقل إلى المستشفى الحكومي بيانا والقى القبض في نحو التاسعة صباحا قرب ملعب البصة بيانا على عريبين بحيازتهما مدفع سعن ومشط محشو و ۲۰ طلقة في حيفا الا ما كان يوم و المعالي الولاية الاضافي العاشرة من بحراسة القنصلية - امس الاول الاثنين. اللبنانية في شارع الميناء بحيف…
1947-12-10	falastin	falastin19471210-01.1.4	…عة الخامسة مساء امس حتى السادسة من صباح اليوم على مناطق المنشية - من شارج المحطة من حدود تل ابيب وابو كبير وطريق سده في حيفا حيفا في ٩ ك ١ - لمراسل فلسطين الخاص شمل الهدوء مناطق الحدود ليلة أمس مناسبة فرض منم التجول . ونقل الى المستشفى حوالي منتصف الليل احمد محمود اشقر وعمره ٤٠ سنة وولده اسماعيل اشقر وعمره ۱۸ سنة وقد اطلق اليهود عليهما النار في منزلها ب…
1947-12-10	falastin	falastin19471210-01.1.4	…في بيان صحفى مايلي : كان بولیس دربی بريطاني يسير حوالي الساعة العاشرة من مساء امس - الثلاثاء . فى سيارة جيب فى السكرمل (حيفا) فاطلقت عليه النار من ارض خلاء بجوار مقهى الالدورادو وقد اصيب بجرح وتوفي حال ادخاله إلى المستشفى . الحالة الجوية اليوم تقول نشرة الارصاد الجوية انه لا يتوقع ان يطرا اليوم الاربعاء كبير تغيير على حالة الطقس ارباح اسهم…
1947-12-12	falastin	falastin19471212-01.1.4	…وهم: محمد حسين عله وعمره ١٥ سنة وشكري يوسف سعيد وعمره ١٤ سنة و ابراهيم أحمد عبده الجمل وعمر ٤٠ اسنة وقد نقلوا جميعا إلى المستشفى الحكومي بحيفا وحا أنهم خطرة وفي الثامنة والنصف من صباح امس الخميس ادخل الى مستشفى هداسا بحيفا الياهو ز ننشتا بن و عمره ٣٢ سنة مصابا بعيارات نارية في معدته وحالته خطرة و في التاسعة والنصف صباحا هاجم اشخاص مجهولون احمد محمود موسى من بلد الشيخ و عمره ٢٥ سنة وطعنوه بالمدى . وقد نقلى إلى المستشفى الحكومي بحيفا وها أنه ليست خطرة و في الساعة السادسة والدقيقة الخمسين من صباح امس - الخميس انفجر مستودع ذخيرة يخص فصيلة للمظليين الثالثة في قشلاق بتنسلار بحيفا ، وكان الحريق الذي تسبب في الانفجار قد بدا فى احد المطابخ ولم تقع اصابات ولا يشك في أن الحادث مدير وجاء في بيان صحفي اخر ان حارسا في المستشفى العسكري البريطاني رقم ٤٢ بحيفا شاهد في الساعة السابعة الا ربعا من صباح امس - الخميس - اربعة من اليهود يحملون : کیا سانی…
1947-12-13	falastin	falastin19471213-01.1.2	…لقل لبحث الحالة الاقتصادية في البلاد من جميع نواحيها . الهلال الاحمر بحيفا يشكر جاءنا من جمعية الهلال الاحمر السيدات في حيفا ما يلى : سيدات جمعية الهلال الاحمر بحيفا يشكرن حضرات السادة الذين تبرعوا لها بسخاء الاشياء الضرورية المستشفى الذي يعمل افتحه قريبا وستنفر أسماء التبرعين لاطلاع الجمهور ، وهى بخص بالذكر السادة : رنو و بو زید و اصحاب الصيدليات الع…
1947-12-20	falastin	falastin19471220-01.1.3	…يل السيد محمد الشويكي الرفاعي للتهم بحيازة بضم وصاصات بكفالة مائتي جنيه لمين المحاكمه وقد مضى على اعتقاله اكثر من اسبوع حيفا نقل إلى مستشفى الحكومة هني جو ليوس وقد انتحر في احد الفنادق اليهودية وهو تاجر يهودي من رمات جان ولم تعرف الاسباب . ونقل الى المستشفى علي عبد العال هجير من الطيرة وعمره سبع سنوات وهو مصاب بحروق في وجهه على اثر انفجار قنبلة وجدها في حقل هناك عقدت لجنة ال…
1947-12-20	falastin	falastin19471220-01.1.4	…ى : في العاشرة والثلث من صباح أمس اطلق مجهولون قرب الجامع الصغير في البوابة الشرقية حبذا النار على زيف مزر احى فنقل الى المستشفى لكنه ما لبث .في حيفا لحكومي لها ابت ان فارق الحياة حيفا في ١١٩ سامر اصل فلسطين الخاص في الساعة الثانيه من بعد ظهر اليوم القى الحرس لوطني القبض على يهوديتين كانتا تتجولان في ال…
1947-12-25	falastin	falastin19471225-01.1.4	…٢٤ كانون اول - لمراسل فلسطين الخاص - في الساعة الثامنة مساء اليوم جاء بعض والربع من المجرمين اليهود الى مستشفى الحكومة بحيفا واخذوا في اطلاق النار على ابواب المستشفى الخارجية ونان هناك الحارسان و بعض عمال المستشاى وقد نجوا جميعهم وفر الجناة على الاثر والغريب ان المستشفى لا يوجد فيه أي انه عندما كانت تقع ارس مسلح مع اصابات بين الجنود البريطان وينقلون لى المستشفى كان يوضم حوله عـدد كبير من…
1947-12-31	falastin	falastin19471231-01.1.2	…ه مسيحي شعره كستنائي طويل حليق اللحية و حليق الشارب على طريقة ( الدوغلاس » متوسط الجسم صغير الانف تمحى اللون وعرضت جثته المستشفى ولكن احدا لم يتعرف عليها. اختفاء سجين عربي بحيفا اختفى من لمستشفى الحكومة حيفا امس الاول السيد محمد درويش وهو عربى كان قد حضر من سجن عكا الى للمستشفى للمعالجة فلسطين واتحاد البريد العالمي ۱۳۰- لمراس…
1948-01-01	falastin	falastin19480101-01.1.2	…م يعملون حيانا ٢٤ ساعة كامة مؤدين واجبهم الكثير ول من في صمت وهدوء وة. الاخوان الجرحى وذوهم ان نتوجه : شكر خالصا إلى هذ المستشفى الوطني الكبير والقائمين على امره . محطات - اضراب الموظفين مكا فى ۱۳۱ لمر اصل فلسطين الخاص - اضرب اليوم للوظفون العرب في المحطات الواقعة على خط حيفا هكا وهي : موتسكن وقيشون ومواصلة عكا . وقد اتصلوا مدير الحركة يطالبون بحرس يتولى حمايتهم من الاعتداءات اليهودية المجرمة …
1948-01-01	falastin	falastin19480101-01.1.2	…لى مراقبة البضائع والمواد الغذائية المختلفة للحيلولة دون رفع اسعارها ، ومقاومة الاستغلاليين. معلومات يترك العمل فوراً ! حيفا في ١٣١ لمراسل فلسطين الخاص علمنا من ادارة المستشفى أن المرضات اليهوديات تلقين معلومات من جمعياتهن بترك العمل فورا. وقف الاجازات ! اصدرت الحكومة تعميما وزعته على الدوائر ا…
